Repo,Tag Name,Release Name,Published At,Year,Month,Day,Week,Date,Is Weekend,URL
daangn/seed-design,@seed-design/css@0.0.8,@seed-design/css@0.0.8,2025-03-18T14:04:02Z,2025,3,18,12,2025-03-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.8
daangn/seed-design,@seed-design/codemod@0.0.18,@seed-design/codemod@0.0.18,2025-03-18T14:03:41Z,2025,3,18,12,2025-03-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.18
daangn/seed-design,@seed-design/codemod@0.0.17,@seed-design/codemod@0.0.17,2025-03-14T03:02:56Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.17
daangn/seed-design,@seed-design/webpack-plugin@0.0.7,@seed-design/webpack-plugin@0.0.7,2025-03-13T15:55:12Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.7
daangn/seed-design,@seed-design/webpack-plugin@0.0.6,@seed-design/webpack-plugin@0.0.6,2025-03-13T15:42:25Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.6
daangn/seed-design,@seed-design/vite-plugin@0.0.7,@seed-design/vite-plugin@0.0.7,2025-03-13T15:55:06Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.7
daangn/seed-design,@seed-design/vite-plugin@0.0.6,@seed-design/vite-plugin@0.0.6,2025-03-13T15:42:31Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.6
daangn/seed-design,@seed-design/stackflow@0.0.7,@seed-design/stackflow@0.0.7,2025-03-13T15:55:09Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.7
daangn/seed-design,@seed-design/stackflow@0.0.6,@seed-design/stackflow@0.0.6,2025-03-13T15:42:22Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.6
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.7,@seed-design/rsbuild-plugin@0.0.7,2025-03-13T15:55:03Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.7
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.6,@seed-design/rsbuild-plugin@0.0.6,2025-03-13T15:42:19Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.6
daangn/seed-design,@seed-design/react@0.0.7,@seed-design/react@0.0.7,2025-03-13T15:55:00Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.7
daangn/seed-design,@seed-design/react@0.0.6,@seed-design/react@0.0.6,2025-03-13T15:42:16Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.6
daangn/seed-design,@seed-design/migration-index@0.0.3,@seed-design/migration-index@0.0.3,2025-03-13T15:42:13Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/migration-index%400.0.3
daangn/seed-design,@seed-design/css@0.0.7,@seed-design/css@0.0.7,2025-03-13T15:54:57Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.7
daangn/seed-design,@seed-design/css@0.0.6,@seed-design/css@0.0.6,2025-03-13T15:42:28Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.6
daangn/seed-design,@seed-design/codemod@0.0.16,@seed-design/codemod@0.0.16,2025-03-13T17:07:15Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.16
daangn/seed-design,@seed-design/codemod@0.0.15,@seed-design/codemod@0.0.15,2025-03-13T15:42:10Z,2025,3,14,11,2025-03-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.15
daangn/seed-design,@seed-design/webpack-plugin@0.0.5,@seed-design/webpack-plugin@0.0.5,2025-03-10T05:24:20Z,2025,3,10,11,2025-03-10,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.5
daangn/seed-design,@seed-design/vite-plugin@0.0.5,@seed-design/vite-plugin@0.0.5,2025-03-10T05:24:17Z,2025,3,10,11,2025-03-10,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.5
daangn/seed-design,@seed-design/stackflow@0.0.5,@seed-design/stackflow@0.0.5,2025-03-10T05:24:11Z,2025,3,10,11,2025-03-10,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.5
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.5,@seed-design/rsbuild-plugin@0.0.5,2025-03-10T05:24:08Z,2025,3,10,11,2025-03-10,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.5
daangn/seed-design,@seed-design/react@0.0.5,@seed-design/react@0.0.5,2025-03-10T05:24:14Z,2025,3,10,11,2025-03-10,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.5
daangn/seed-design,@seed-design/css@0.0.5,@seed-design/css@0.0.5,2025-03-10T05:24:02Z,2025,3,10,11,2025-03-10,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.5
daangn/seed-design,@seed-design/codemod@0.0.14,@seed-design/codemod@0.0.14,2025-03-10T05:24:05Z,2025,3,10,11,2025-03-10,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.14
daangn/seed-design,@seed-design/webpack-plugin@0.0.4,@seed-design/webpack-plugin@0.0.4,2025-03-05T01:12:27Z,2025,3,5,10,2025-03-05,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.4
daangn/seed-design,@seed-design/vite-plugin@0.0.4,@seed-design/vite-plugin@0.0.4,2025-03-05T01:12:24Z,2025,3,5,10,2025-03-05,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.4
daangn/seed-design,@seed-design/stackflow@0.0.4,@seed-design/stackflow@0.0.4,2025-03-05T01:12:21Z,2025,3,5,10,2025-03-05,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.4
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.4,@seed-design/rsbuild-plugin@0.0.4,2025-03-05T01:12:18Z,2025,3,5,10,2025-03-05,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.4
daangn/seed-design,@seed-design/react@0.0.4,@seed-design/react@0.0.4,2025-03-05T01:12:12Z,2025,3,5,10,2025-03-05,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.4
daangn/seed-design,@seed-design/css@0.0.4,@seed-design/css@0.0.4,2025-03-05T01:12:15Z,2025,3,5,10,2025-03-05,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.4
daangn/seed-design,@seed-design/webpack-plugin@0.0.3,@seed-design/webpack-plugin@0.0.3,2025-03-04T03:38:49Z,2025,3,4,10,2025-03-04,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.3
daangn/seed-design,@seed-design/vite-plugin@0.0.3,@seed-design/vite-plugin@0.0.3,2025-03-04T03:38:46Z,2025,3,4,10,2025-03-04,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.3
daangn/seed-design,@seed-design/stackflow@0.0.3,@seed-design/stackflow@0.0.3,2025-03-04T03:38:37Z,2025,3,4,10,2025-03-04,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.3
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.3,@seed-design/rsbuild-plugin@0.0.3,2025-03-04T03:38:40Z,2025,3,4,10,2025-03-04,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.3
daangn/seed-design,@seed-design/react@0.0.3,@seed-design/react@0.0.3,2025-03-04T03:38:43Z,2025,3,4,10,2025-03-04,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.3
daangn/seed-design,@seed-design/migration-index@0.0.2,@seed-design/migration-index@0.0.2,2025-03-04T03:38:34Z,2025,3,4,10,2025-03-04,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/migration-index%400.0.2
daangn/seed-design,@seed-design/css@0.0.3,@seed-design/css@0.0.3,2025-03-04T03:38:28Z,2025,3,4,10,2025-03-04,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.3
daangn/seed-design,@seed-design/codemod@0.0.13,@seed-design/codemod@0.0.13,2025-03-04T03:38:31Z,2025,3,4,10,2025-03-04,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.13
daangn/seed-design,@seed-design/webpack-plugin@0.0.2,@seed-design/webpack-plugin@0.0.2,2025-02-25T09:37:25Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.2
daangn/seed-design,@seed-design/vite-plugin@0.0.2,@seed-design/vite-plugin@0.0.2,2025-02-25T09:37:28Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.2
daangn/seed-design,@seed-design/stylesheet@1.1.1,@seed-design/stylesheet@1.1.1,2025-02-25T09:37:22Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.1.1
daangn/seed-design,@seed-design/stackflow@0.0.2,@seed-design/stackflow@0.0.2,2025-02-25T09:37:16Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.2
daangn/seed-design,@seed-design/react@0.0.2,@seed-design/react@0.0.2,2025-02-25T09:37:19Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.2
daangn/seed-design,@seed-design/css@0.0.2,@seed-design/css@0.0.2,2025-02-25T09:37:13Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.2
daangn/seed-design,@seed-design/webpack-plugin@0.0.1,@seed-design/webpack-plugin@0.0.1,2025-02-24T21:17:12Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.1
daangn/seed-design,@seed-design/vite-plugin@0.0.1,@seed-design/vite-plugin@0.0.1,2025-02-24T21:17:07Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.1
daangn/seed-design,@seed-design/stylesheet@1.1.0,@seed-design/stylesheet@1.1.0,2025-02-24T21:17:15Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.1.0
daangn/seed-design,@seed-design/stackflow@0.0.1,@seed-design/stackflow@0.0.1,2025-02-24T21:17:09Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.1
daangn/seed-design,@seed-design/react@0.0.1,@seed-design/react@0.0.1,2025-02-24T21:16:15Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.1
daangn/seed-design,@seed-design/react-toggle@0.0.1,@seed-design/react-toggle@0.0.1,2025-02-24T21:16:54Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-toggle%400.0.1
daangn/seed-design,@seed-design/react-theming@2.1.5,@seed-design/react-theming@2.1.5,2025-02-24T21:17:00Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.1.5
daangn/seed-design,@seed-design/react-text-field@0.0.1,@seed-design/react-text-field@0.0.1,2025-02-24T21:16:57Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-text-field%400.0.1
daangn/seed-design,@seed-design/react-tabs@0.0.1,@seed-design/react-tabs@0.0.1,2025-02-24T21:16:48Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-tabs%400.0.1
daangn/seed-design,@seed-design/react-switch@0.0.1,@seed-design/react-switch@0.0.1,2025-02-24T21:16:51Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-switch%400.0.1
daangn/seed-design,@seed-design/react-snackbar@0.0.1,@seed-design/react-snackbar@0.0.1,2025-02-24T21:16:45Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-snackbar%400.0.1
daangn/seed-design,@seed-design/react-segmented-control@0.0.1,@seed-design/react-segmented-control@0.0.1,2025-02-24T21:16:39Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-segmented-control%400.0.1
daangn/seed-design,@seed-design/react-radio-group@0.0.1,@seed-design/react-radio-group@0.0.1,2025-02-24T21:16:36Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-radio-group%400.0.1
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.1,@seed-design/react-pull-to-refresh@0.0.1,2025-02-24T21:16:42Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-pull-to-refresh%400.0.1
daangn/seed-design,@seed-design/react-progress@0.0.1,@seed-design/react-progress@0.0.1,2025-02-24T21:16:33Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-progress%400.0.1
daangn/seed-design,@seed-design/react-primitive@0.0.1,@seed-design/react-primitive@0.0.1,2025-02-24T21:16:30Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-primitive%400.0.1
daangn/seed-design,@seed-design/react-popover@0.0.1,@seed-design/react-popover@0.0.1,2025-02-24T21:16:27Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-popover%400.0.1
daangn/seed-design,@seed-design/react-dialog@0.0.1,@seed-design/react-dialog@0.0.1,2025-02-24T21:16:24Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-dialog%400.0.1
daangn/seed-design,@seed-design/react-checkbox@0.0.1,@seed-design/react-checkbox@0.0.1,2025-02-24T21:16:21Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-checkbox%400.0.1
daangn/seed-design,@seed-design/react-avatar@0.0.1,@seed-design/react-avatar@0.0.1,2025-02-24T21:16:18Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-avatar%400.0.1
daangn/seed-design,@seed-design/migration-index@0.0.1,@seed-design/migration-index@0.0.1,2025-02-24T21:16:09Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/migration-index%400.0.1
daangn/seed-design,@seed-design/dom-utils@0.0.1,@seed-design/dom-utils@0.0.1,2025-02-24T21:17:03Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/dom-utils%400.0.1
daangn/seed-design,@seed-design/css@0.0.1,@seed-design/css@0.0.1,2025-02-24T21:16:12Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.1
daangn/seed-design,@seed-design/codemod@0.0.12,@seed-design/codemod@0.0.12,2025-02-24T21:16:06Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12
daangn/seed-design,@seed-design/cli@0.0.1,@seed-design/cli@0.0.1,2025-02-24T21:16:04Z,2025,2,25,9,2025-02-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/cli%400.0.1
daangn/seed-design,@seed-design/stackflow@0.0.1-rc.1,@seed-design/stackflow@0.0.1-rc.1,2025-02-20T06:47:23Z,2025,2,20,8,2025-02-20,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.1-rc.1
daangn/seed-design,@seed-design/react@0.0.1-rc.2,@seed-design/react@0.0.1-rc.2,2025-02-20T06:47:26Z,2025,2,20,8,2025-02-20,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.1-rc.2
daangn/seed-design,@seed-design/migration-index@0.0.1-rc.0,@seed-design/migration-index@0.0.1-rc.0,2025-02-20T02:58:02Z,2025,2,20,8,2025-02-20,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/migration-index%400.0.1-rc.0
daangn/seed-design,@seed-design/css@0.0.1-rc.1,@seed-design/css@0.0.1-rc.1,2025-02-20T06:47:17Z,2025,2,20,8,2025-02-20,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.1-rc.1
daangn/seed-design,@seed-design/codemod@0.0.12-rc.3,@seed-design/codemod@0.0.12-rc.3,2025-02-20T06:47:20Z,2025,2,20,8,2025-02-20,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12-rc.3
daangn/seed-design,@seed-design/codemod@0.0.12-rc.2,@seed-design/codemod@0.0.12-rc.2,2025-02-20T03:38:17Z,2025,2,20,8,2025-02-20,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12-rc.2
daangn/seed-design,@seed-design/codemod@0.0.12-rc.1,@seed-design/codemod@0.0.12-rc.1,2025-02-20T03:25:04Z,2025,2,20,8,2025-02-20,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12-rc.1
daangn/seed-design,@seed-design/codemod@0.0.12-rc.0,@seed-design/codemod@0.0.12-rc.0,2025-02-20T02:57:59Z,2025,2,20,8,2025-02-20,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12-rc.0
daangn/seed-design,@seed-design/stackflow@0.0.1-rc.0,@seed-design/stackflow@0.0.1-rc.0,2025-02-18T17:14:22Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.1-rc.0
daangn/seed-design,@seed-design/react@0.0.1-rc.1,@seed-design/react@0.0.1-rc.1,2025-02-18T17:29:03Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.1-rc.1
daangn/seed-design,@seed-design/react@0.0.1-rc.0,@seed-design/react@0.0.1-rc.0,2025-02-18T17:14:25Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.1-rc.0
daangn/seed-design,@seed-design/react-toggle@0.0.1-rc.0,@seed-design/react-toggle@0.0.1-rc.0,2025-02-18T17:14:13Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-toggle%400.0.1-rc.0
daangn/seed-design,@seed-design/react-text-field@0.0.1-rc.0,@seed-design/react-text-field@0.0.1-rc.0,2025-02-18T17:14:10Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-text-field%400.0.1-rc.0
daangn/seed-design,@seed-design/react-tabs@0.0.1-rc.0,@seed-design/react-tabs@0.0.1-rc.0,2025-02-18T17:14:07Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-tabs%400.0.1-rc.0
daangn/seed-design,@seed-design/react-switch@0.0.1-rc.0,@seed-design/react-switch@0.0.1-rc.0,2025-02-18T17:14:04Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-switch%400.0.1-rc.0
daangn/seed-design,@seed-design/react-snackbar@0.0.1-rc.0,@seed-design/react-snackbar@0.0.1-rc.0,2025-02-18T17:14:16Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-snackbar%400.0.1-rc.0
daangn/seed-design,@seed-design/react-segmented-control@0.0.1-rc.0,@seed-design/react-segmented-control@0.0.1-rc.0,2025-02-18T17:14:01Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-segmented-control%400.0.1-rc.0
daangn/seed-design,@seed-design/react-radio-group@0.0.1-rc.0,@seed-design/react-radio-group@0.0.1-rc.0,2025-02-18T17:13:58Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-radio-group%400.0.1-rc.0
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.1-rc.0,@seed-design/react-pull-to-refresh@0.0.1-rc.0,2025-02-18T17:13:56Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-pull-to-refresh%400.0.1-rc.0
daangn/seed-design,@seed-design/react-progress@0.0.1-rc.0,@seed-design/react-progress@0.0.1-rc.0,2025-02-18T17:13:52Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-progress%400.0.1-rc.0
daangn/seed-design,@seed-design/react-popover@0.0.1-rc.0,@seed-design/react-popover@0.0.1-rc.0,2025-02-18T17:13:49Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-popover%400.0.1-rc.0
daangn/seed-design,@seed-design/react-dialog@0.0.1-rc.0,@seed-design/react-dialog@0.0.1-rc.0,2025-02-18T17:13:43Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-dialog%400.0.1-rc.0
daangn/seed-design,@seed-design/react-checkbox@0.0.1-rc.0,@seed-design/react-checkbox@0.0.1-rc.0,2025-02-18T17:13:40Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-checkbox%400.0.1-rc.0
daangn/seed-design,@seed-design/react-avatar@0.0.1-rc.0,@seed-design/react-avatar@0.0.1-rc.0,2025-02-18T17:14:19Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-avatar%400.0.1-rc.0
daangn/seed-design,@seed-design/css@0.0.1-rc.0,@seed-design/css@0.0.1-rc.0,2025-02-18T17:13:46Z,2025,2,19,8,2025-02-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.1-rc.0
daangn/seed-design,@seed-design/stylesheet@1.0.4,@seed-design/stylesheet@1.0.4,2024-01-29T04:00:36Z,2024,1,29,5,2024-01-29,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.0.4
daangn/seed-design,@seed-design/react-theming@2.1.4,@seed-design/react-theming@2.1.4,2023-07-31T06:36:20Z,2023,7,31,31,2023-07-31,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.1.4
daangn/seed-design,gatsby-plugin-seed-design@0.2.7,gatsby-plugin-seed-design@0.2.7,2023-07-17T08:03:28Z,2023,7,17,29,2023-07-17,FALSE,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.7
daangn/seed-design,@seed-design/icon-deprecated@0.2.1,@seed-design/icon-deprecated@0.2.1,2023-07-05T08:43:32Z,2023,7,5,27,2023-07-05,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon-deprecated%400.2.1
daangn/seed-design,@seed-design/design-token@1.0.3,@seed-design/design-token@1.0.3,2023-05-23T08:09:37Z,2023,5,23,21,2023-05-23,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/design-token%401.0.3
daangn/seed-design,gatsby-plugin-seed-design@0.2.6,gatsby-plugin-seed-design@0.2.6,2023-04-25T06:45:41Z,2023,4,25,17,2023-04-25,FALSE,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.6
daangn/seed-design,@seed-design/icon@0.2.1,@seed-design/icon@0.2.1,2023-04-19T08:21:33Z,2023,4,19,16,2023-04-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.2.1
daangn/seed-design,@seed-design/icon@0.2.0,@seed-design/icon@0.2.0,2023-04-19T06:19:40Z,2023,4,19,16,2023-04-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.2.0
daangn/seed-design,@seed-design/design-token@1.0.1,@seed-design/design-token@1.0.1,2023-04-14T10:53:23Z,2023,4,14,15,2023-04-14,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/design-token%401.0.1
daangn/seed-design,@seed-design/icon@0.1.13,@seed-design/icon@0.1.13,2023-03-11T00:30:52Z,2023,3,11,10,2023-03-11,TRUE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.13
daangn/seed-design,@seed-design/icon@0.1.12,@seed-design/icon@0.1.12,2023-03-10T16:15:35Z,2023,3,11,10,2023-03-11,TRUE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.12
daangn/seed-design,@seed-design/icon@0.1.11,@seed-design/icon@0.1.11,2023-03-10T14:36:00Z,2023,3,10,10,2023-03-10,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.11
daangn/seed-design,@seed-design/icon@0.1.10,@seed-design/icon@0.1.10,2023-03-09T02:38:20Z,2023,3,9,10,2023-03-09,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.10
daangn/seed-design,@seed-design/icon@0.1.8,@seed-design/icon@0.1.8,2023-02-23T06:01:48Z,2023,2,23,8,2023-02-23,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.8
daangn/seed-design,@seed-design/icon@0.1.7,@seed-design/icon@0.1.7,2023-02-21T04:33:20Z,2023,2,21,8,2023-02-21,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.7
daangn/seed-design,@seed-design/icon@0.1.6,@seed-design/icon@0.1.6,2023-02-20T09:43:48Z,2023,2,20,8,2023-02-20,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.6
daangn/seed-design,@seed-design/icon@0.1.5,@seed-design/icon@0.1.5,2023-02-20T09:25:40Z,2023,2,20,8,2023-02-20,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.5
daangn/seed-design,@seed-design/icon@0.1.4,@seed-design/icon@0.1.4,2023-02-20T06:52:05Z,2023,2,20,8,2023-02-20,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.4
daangn/seed-design,@seed-design/icon@0.1.2,@seed-design/icon@0.1.2,2023-02-17T09:53:33Z,2023,2,17,7,2023-02-17,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.2
